fdc_id,data_type,description,nutrient_id,amount,nutrient_name,unit_name,brand_name,branded_food_category
2338221,branded_food,"SPORT CERTIFIED GRASS FED WHEY PREMIUM PROTEIN ISOLATE, CHOCOLATE",1258,0.0,"Fatty acids, total saturated",G,GARDEN OF LIFE,Chocolate
2338221,branded_food,"SPORT CERTIFIED GRASS FED WHEY PREMIUM PROTEIN ISOLATE, CHOCOLATE",1087,530.0,"Calcium, Ca",MG,GARDEN OF LIFE,Chocolate
2338221,branded_food,"SPORT CERTIFIED GRASS FED WHEY PREMIUM PROTEIN ISOLATE, CHOCOLATE",1093,394.0,"Sodium, Na",MG,GARDEN OF LIFE,Chocolate
2338221,branded_food,"SPORT CERTIFIED GRASS FED WHEY PREMIUM PROTEIN ISOLATE, CHOCOLATE",2000,0.0,"Sugars, total including NLEA",G,GARDEN OF LIFE,Chocolate
2338221,branded_food,"SPORT CERTIFIED GRASS FED WHEY PREMIUM PROTEIN ISOLATE, CHOCOLATE",1079,6.1,"Fiber, total dietary",G,GARDEN OF LIFE,Chocolate
2338221,branded_food,"SPORT CERTIFIED GRASS FED WHEY PREMIUM PROTEIN ISOLATE, CHOCOLATE",1005,18.18,"Carbohydrate, by difference",G,GARDEN OF LIFE,Chocolate
2338221,branded_food,"SPORT CERTIFIED GRASS FED WHEY PREMIUM PROTEIN ISOLATE, CHOCOLATE",1004,1.52,Total lipid (fat),G,GARDEN OF LIFE,Chocolate
2338221,branded_food,"SPORT CERTIFIED GRASS FED WHEY PREMIUM PROTEIN ISOLATE, CHOCOLATE",1003,72.73,Protein,G,GARDEN OF LIFE,Chocolate
2338221,branded_food,"SPORT CERTIFIED GRASS FED WHEY PREMIUM PROTEIN ISOLATE, CHOCOLATE",1235,0.0,"Sugars, added",G,GARDEN OF LIFE,Chocolate
2338221,branded_food,"SPORT CERTIFIED GRASS FED WHEY PREMIUM PROTEIN ISOLATE, CHOCOLATE",1210,1.545,Tryptophan,G,GARDEN OF LIFE,Chocolate
2338221,branded_food,"SPORT CERTIFIED GRASS FED WHEY PREMIUM PROTEIN ISOLATE, CHOCOLATE",1215,1.515,Methionine,G,GARDEN OF LIFE,Chocolate
2338221,branded_food,"SPORT CERTIFIED GRASS FED WHEY PREMIUM PROTEIN ISOLATE, CHOCOLATE",1224,12.727,Glutamic acid,G,GARDEN OF LIFE,Chocolate
2338221,branded_food,"SPORT CERTIFIED GRASS FED WHEY PREMIUM PROTEIN ISOLATE, CHOCOLATE",1223,7.879,Aspartic acid,G,GARDEN OF LIFE,Chocolate
2338221,branded_food,"SPORT CERTIFIED GRASS FED WHEY PREMIUM PROTEIN ISOLATE, CHOCOLATE",1217,2.515,Phenylalanine,G,GARDEN OF LIFE,Chocolate
2338221,branded_food,"SPORT CERTIFIED GRASS FED WHEY PREMIUM PROTEIN ISOLATE, CHOCOLATE",1216,1.515,Cystine,G,GARDEN OF LIFE,Chocolate
2338221,branded_food,"SPORT CERTIFIED GRASS FED WHEY PREMIUM PROTEIN ISOLATE, CHOCOLATE",1225,1.212,Glycine,G,GARDEN OF LIFE,Chocolate
2338221,branded_food,"SPORT CERTIFIED GRASS FED WHEY PREMIUM PROTEIN ISOLATE, CHOCOLATE",1219,4.394,Valine,G,GARDEN OF LIFE,Chocolate
2338221,branded_food,"SPORT CERTIFIED GRASS FED WHEY PREMIUM PROTEIN ISOLATE, CHOCOLATE",1211,5.394,Threonine,G,GARDEN OF LIFE,Chocolate
2338221,branded_food,"SPORT CERTIFIED GRASS FED WHEY PREMIUM PROTEIN ISOLATE, CHOCOLATE",1221,1.515,Histidine,G,GARDEN OF LIFE,Chocolate
2338221,branded_food,"SPORT CERTIFIED GRASS FED WHEY PREMIUM PROTEIN ISOLATE, CHOCOLATE",1220,1.818,Arginine,G,GARDEN OF LIFE,Chocolate
2338221,branded_food,"SPORT CERTIFIED GRASS FED WHEY PREMIUM PROTEIN ISOLATE, CHOCOLATE",1214,8.121,Lysine,G,GARDEN OF LIFE,Chocolate
2338221,branded_food,"SPORT CERTIFIED GRASS FED WHEY PREMIUM PROTEIN ISOLATE, CHOCOLATE",1227,3.03,Serine,G,GARDEN OF LIFE,Chocolate
2338221,branded_food,"SPORT CERTIFIED GRASS FED WHEY PREMIUM PROTEIN ISOLATE, CHOCOLATE",1226,2.424,Proline,G,GARDEN OF LIFE,Chocolate
2338221,branded_food,"SPORT CERTIFIED GRASS FED WHEY PREMIUM PROTEIN ISOLATE, CHOCOLATE",1218,2.121,Tyrosine,G,GARDEN OF LIFE,Chocolate
2338221,branded_food,"SPORT CERTIFIED GRASS FED WHEY PREMIUM PROTEIN ISOLATE, CHOCOLATE",1212,5.303,Isoleucine,G,GARDEN OF LIFE,Chocolate
2338221,branded_food,"SPORT CERTIFIED GRASS FED WHEY PREMIUM PROTEIN ISOLATE, CHOCOLATE",1213,8.485,Leucine,G,GARDEN OF LIFE,Chocolate
2338221,branded_food,"SPORT CERTIFIED GRASS FED WHEY PREMIUM PROTEIN ISOLATE, CHOCOLATE",1222,3.03,Alanine,G,GARDEN OF LIFE,Chocolate
2338310,branded_food,"VANILLA ORGANIC DELICIOUS PROTEIN SHAKE, VANILLA",1257,0.0,"Fatty acids, total trans",G,GARDEN OF LIFE,Chocolate
2338310,branded_food,"VANILLA ORGANIC DELICIOUS PROTEIN SHAKE, VANILLA",1293,3.51,"Fatty acids, total polyunsaturated",G,GARDEN OF LIFE,Chocolate
2338310,branded_food,"VANILLA ORGANIC DELICIOUS PROTEIN SHAKE, VANILLA",1253,0.0,Cholesterol,MG,GARDEN OF LIFE,Chocolate
2338310,branded_food,"VANILLA ORGANIC DELICIOUS PROTEIN SHAKE, VANILLA",1092,165.0,"Potassium, K",MG,GARDEN OF LIFE,Chocolate
2338310,branded_food,"VANILLA ORGANIC DELICIOUS PROTEIN SHAKE, VANILLA",1008,386.0,Energy,KCAL,GARDEN OF LIFE,Chocolate
2338310,branded_food,"VANILLA ORGANIC DELICIOUS PROTEIN SHAKE, VANILLA",1089,21.05,"Iron, Fe",MG,GARDEN OF LIFE,Chocolate
2338310,branded_food,"VANILLA ORGANIC DELICIOUS PROTEIN SHAKE, VANILLA",1258,0.0,"Fatty acids, total saturated",G,GARDEN OF LIFE,Chocolate
2338310,branded_food,"VANILLA ORGANIC DELICIOUS PROTEIN SHAKE, VANILLA",1087,140.0,"Calcium, Ca",MG,GARDEN OF LIFE,Chocolate
2338310,branded_food,"VANILLA ORGANIC DELICIOUS PROTEIN SHAKE, VANILLA",1292,1.75,"Fatty acids, total monounsaturated",G,GARDEN OF LIFE,Chocolate
2338310,branded_food,"VANILLA ORGANIC DELICIOUS PROTEIN SHAKE, VANILLA",1093,596.0,"Sodium, Na",MG,GARDEN OF LIFE,Chocolate
2338310,branded_food,"VANILLA ORGANIC DELICIOUS PROTEIN SHAKE, VANILLA",2000,0.0,"Sugars, total including NLEA",G,GARDEN OF LIFE,Chocolate
2338310,branded_food,"VANILLA ORGANIC DELICIOUS PROTEIN SHAKE, VANILLA",1079,3.5,"Fiber, total dietary",G,GARDEN OF LIFE,Chocolate
2338310,branded_food,"VANILLA ORGANIC DELICIOUS PROTEIN SHAKE, VANILLA",1005,7.02,"Carbohydrate, by difference",G,GARDEN OF LIFE,Chocolate
2338310,branded_food,"VANILLA ORGANIC DELICIOUS PROTEIN SHAKE, VANILLA",1004,7.02,Total lipid (fat),G,GARDEN OF LIFE,Chocolate
2338310,branded_food,"VANILLA ORGANIC DELICIOUS PROTEIN SHAKE, VANILLA",1003,70.18,Protein,G,GARDEN OF LIFE,Chocolate
2338310,branded_food,"VANILLA ORGANIC DELICIOUS PROTEIN SHAKE, VANILLA",1101,2.0,"Manganese, Mn",MG,GARDEN OF LIFE,Chocolate
2338310,branded_food,"VANILLA ORGANIC DELICIOUS PROTEIN SHAKE, VANILLA",1090,53.0,"Magnesium, Mg",MG,GARDEN OF LIFE,Chocolate
2338310,branded_food,"VANILLA ORGANIC DELICIOUS PROTEIN SHAKE, VANILLA",1235,0.0,"Sugars, added",G,GARDEN OF LIFE,Chocolate
2338310,branded_food,"VANILLA ORGANIC DELICIOUS PROTEIN SHAKE, VANILLA",1103,147.0,"Selenium, Se",UG,GARDEN OF LIFE,Chocolate
2338310,branded_food,"VANILLA ORGANIC DELICIOUS PROTEIN SHAKE, VANILLA",1095,9.82,"Zinc, Zn",MG,GARDEN OF LIFE,Chocolate
2338310,branded_food,"VANILLA ORGANIC DELICIOUS PROTEIN SHAKE, VANILLA",1158,11.0,Vitamin E,MG_ATE,GARDEN OF LIFE,Chocolate
2338310,branded_food,"VANILLA ORGANIC DELICIOUS PROTEIN SHAKE, VANILLA",1185,17.5,Vitamin K (phylloquinone),UG,GARDEN OF LIFE,Chocolate
2338310,branded_food,"VANILLA ORGANIC DELICIOUS PROTEIN SHAKE, VANILLA",1210,0.649,Tryptophan,G,GARDEN OF LIFE,Chocolate
2338310,branded_food,"VANILLA ORGANIC DELICIOUS PROTEIN SHAKE, VANILLA",1215,0.779,Methionine,G,GARDEN OF LIFE,Chocolate
2338310,branded_food,"VANILLA ORGANIC DELICIOUS PROTEIN SHAKE, VANILLA",1224,12.025,Glutamic acid,G,GARDEN OF LIFE,Chocolate
2338310,branded_food,"VANILLA ORGANIC DELICIOUS PROTEIN SHAKE, VANILLA",1223,8.126,Aspartic acid,G,GARDEN OF LIFE,Chocolate
2338310,branded_food,"VANILLA ORGANIC DELICIOUS PROTEIN SHAKE, VANILLA",1217,4.551,Phenylalanine,G,GARDEN OF LIFE,Chocolate
2338310,branded_food,"VANILLA ORGANIC DELICIOUS PROTEIN SHAKE, VANILLA",1216,0.649,Cystine,G,GARDEN OF LIFE,Chocolate
2338310,branded_food,"VANILLA ORGANIC DELICIOUS PROTEIN SHAKE, VANILLA",1225,2.761,Glycine,G,GARDEN OF LIFE,Chocolate
2338310,branded_food,"VANILLA ORGANIC DELICIOUS PROTEIN SHAKE, VANILLA",1219,3.575,Valine,G,GARDEN OF LIFE,Chocolate
2338310,branded_food,"VANILLA ORGANIC DELICIOUS PROTEIN SHAKE, VANILLA",1211,2.6,Threonine,G,GARDEN OF LIFE,Chocolate
2338310,branded_food,"VANILLA ORGANIC DELICIOUS PROTEIN SHAKE, VANILLA",1221,1.561,Histidine,G,GARDEN OF LIFE,Chocolate
2338310,branded_food,"VANILLA ORGANIC DELICIOUS PROTEIN SHAKE, VANILLA",1220,5.849,Arginine,G,GARDEN OF LIFE,Chocolate
2338310,branded_food,"VANILLA ORGANIC DELICIOUS PROTEIN SHAKE, VANILLA",1214,5.2,Lysine,G,GARDEN OF LIFE,Chocolate
2338310,branded_food,"VANILLA ORGANIC DELICIOUS PROTEIN SHAKE, VANILLA",1227,4.225,Serine,G,GARDEN OF LIFE,Chocolate
2338310,branded_food,"VANILLA ORGANIC DELICIOUS PROTEIN SHAKE, VANILLA",1226,3.088,Proline,G,GARDEN OF LIFE,Chocolate
2338310,branded_food,"VANILLA ORGANIC DELICIOUS PROTEIN SHAKE, VANILLA",1218,2.698,Tyrosine,G,GARDEN OF LIFE,Chocolate
2338310,branded_food,"VANILLA ORGANIC DELICIOUS PROTEIN SHAKE, VANILLA",1212,3.316,Isoleucine,G,GARDEN OF LIFE,Chocolate
2338310,branded_food,"VANILLA ORGANIC DELICIOUS PROTEIN SHAKE, VANILLA",1213,5.849,Leucine,G,GARDEN OF LIFE,Chocolate
2338310,branded_food,"VANILLA ORGANIC DELICIOUS PROTEIN SHAKE, VANILLA",1222,2.926,Alanine,G,GARDEN OF LIFE,Chocolate
2338620,branded_food,"WHEY ISOLATE PROTEIN POWDER, CHOCOLATE",1257,0.0,"Fatty acids, total trans",G,MET-RX,Milk
2338620,branded_food,"WHEY ISOLATE PROTEIN POWDER, CHOCOLATE",1253,14.0,Cholesterol,MG,MET-RX,Milk
2338620,branded_food,"WHEY ISOLATE PROTEIN POWDER, CHOCOLATE",1092,649.0,"Potassium, K",MG,MET-RX,Milk
2338620,branded_food,"WHEY ISOLATE PROTEIN POWDER, CHOCOLATE",1008,351.0,Energy,KCAL,MET-RX,Milk
2338620,branded_food,"WHEY ISOLATE PROTEIN POWDER, CHOCOLATE",1089,1.95,"Iron, Fe",MG,MET-RX,Milk
2338620,branded_food,"WHEY ISOLATE PROTEIN POWDER, CHOCOLATE",1162,0.0,"Vitamin C, total ascorbic acid",MG,MET-RX,Milk
2338620,branded_food,"WHEY ISOLATE PROTEIN POWDER, CHOCOLATE",1258,0.0,"Fatty acids, total saturated",G,MET-RX,Milk
2338620,branded_food,"WHEY ISOLATE PROTEIN POWDER, CHOCOLATE",1087,270.0,"Calcium, Ca",MG,MET-RX,Milk
2338620,branded_food,"WHEY ISOLATE PROTEIN POWDER, CHOCOLATE",1093,257.0,"Sodium, Na",MG,MET-RX,Milk
2338620,branded_food,"WHEY ISOLATE PROTEIN POWDER, CHOCOLATE",1104,0.0,"Vitamin A, IU",IU,MET-RX,Milk
2338620,branded_food,"WHEY ISOLATE PROTEIN POWDER, CHOCOLATE",2000,0.0,"Sugars, total including NLEA",G,MET-RX,Milk
2338620,branded_food,"WHEY ISOLATE PROTEIN POWDER, CHOCOLATE",1079,2.7,"Fiber, total dietary",G,MET-RX,Milk
2338620,branded_food,"WHEY ISOLATE PROTEIN POWDER, CHOCOLATE",1005,5.41,"Carbohydrate, by difference",G,MET-RX,Milk
2338620,branded_food,"WHEY ISOLATE PROTEIN POWDER, CHOCOLATE",1004,2.7,Total lipid (fat),G,MET-RX,Milk
2338620,branded_food,"WHEY ISOLATE PROTEIN POWDER, CHOCOLATE",1003,81.08,Protein,G,MET-RX,Milk
2338620,branded_food,"WHEY ISOLATE PROTEIN POWDER, CHOCOLATE",1091,162.0,"Phosphorus, P",MG,MET-RX,Milk
2338620,branded_food,"WHEY ISOLATE PROTEIN POWDER, CHOCOLATE",1090,86.0,"Magnesium, Mg",MG,MET-RX,Milk
2338620,branded_food,"WHEY ISOLATE PROTEIN POWDER, CHOCOLATE",1210,1.408,Tryptophan,G,MET-RX,Milk
2338620,branded_food,"WHEY ISOLATE PROTEIN POWDER, CHOCOLATE",1215,1.627,Methionine,G,MET-RX,Milk
2338620,branded_food,"WHEY ISOLATE PROTEIN POWDER, CHOCOLATE",1224,14.068,Glutamic acid,G,MET-RX,Milk
2338620,branded_food,"WHEY ISOLATE PROTEIN POWDER, CHOCOLATE",1223,8.849,Aspartic acid,G,MET-RX,Milk
2338620,branded_food,"WHEY ISOLATE PROTEIN POWDER, CHOCOLATE",1217,2.341,Phenylalanine,G,MET-RX,Milk
2338620,branded_food,"WHEY ISOLATE PROTEIN POWDER, CHOCOLATE",1219,4.697,Valine,G,MET-RX,Milk
2338620,branded_food,"WHEY ISOLATE PROTEIN POWDER, CHOCOLATE",1211,5.903,Threonine,G,MET-RX,Milk
2338620,branded_food,"WHEY ISOLATE PROTEIN POWDER, CHOCOLATE",1221,1.508,Histidine,G,MET-RX,Milk
2338620,branded_food,"WHEY ISOLATE PROTEIN POWDER, CHOCOLATE",1220,1.719,Arginine,G,MET-RX,Milk
2338620,branded_food,"WHEY ISOLATE PROTEIN POWDER, CHOCOLATE",1214,6.468,Lysine,G,MET-RX,Milk
2338620,branded_food,"WHEY ISOLATE PROTEIN POWDER, CHOCOLATE",1227,3.951,Serine,G,MET-RX,Milk
2338620,branded_food,"WHEY ISOLATE PROTEIN POWDER, CHOCOLATE",1226,5.765,Proline,G,MET-RX,Milk
2338620,branded_food,"WHEY ISOLATE PROTEIN POWDER, CHOCOLATE",1218,2.395,Tyrosine,G,MET-RX,Milk
2338620,branded_food,"WHEY ISOLATE PROTEIN POWDER, CHOCOLATE",1212,5.314,Isoleucine,G,MET-RX,Milk
2338620,branded_food,"WHEY ISOLATE PROTEIN POWDER, CHOCOLATE",1213,8.268,Leucine,G,MET-RX,Milk
2338620,branded_food,"WHEY ISOLATE PROTEIN POWDER, CHOCOLATE",1222,3.935,Alanine,G,MET-RX,Milk
2338620,branded_food,"WHEY ISOLATE PROTEIN POWDER, CHOCOLATE",1232,2.0,Cysteine,G,MET-RX,Milk
2338621,branded_food,"WHEY PROTEIN POWDER, VANILLA",1257,0.0,"Fatty acids, total trans",G,MET-RX,Milk
2338621,branded_food,"WHEY PROTEIN POWDER, VANILLA",1253,200.0,Cholesterol,MG,MET-RX,Milk
2338621,branded_food,"WHEY PROTEIN POWDER, VANILLA",1092,500.0,"Potassium, K",MG,MET-RX,Milk
2338621,branded_food,"WHEY PROTEIN POWDER, VANILLA",1008,400.0,Energy,KCAL,MET-RX,Milk
2338621,branded_food,"WHEY PROTEIN POWDER, VANILLA",1089,0.0,"Iron, Fe",MG,MET-RX,Milk
2338621,branded_food,"WHEY PROTEIN POWDER, VANILLA",1162,0.0,"Vitamin C, total ascorbic acid",MG,MET-RX,Milk
2338621,branded_food,"WHEY PROTEIN POWDER, VANILLA",1258,3.33,"Fatty acids, total saturated",G,MET-RX,Milk
2338621,branded_food,"WHEY PROTEIN POWDER, VANILLA",1087,500.0,"Calcium, Ca",MG,MET-RX,Milk
2338621,branded_food,"WHEY PROTEIN POWDER, VANILLA",1093,183.0,"Sodium, Na",MG,MET-RX,Milk
2338621,branded_food,"WHEY PROTEIN POWDER, VANILLA",1104,0.0,"Vitamin A, IU",IU,MET-RX,Milk
2338621,branded_food,"WHEY PROTEIN POWDER, VANILLA",2000,6.67,"Sugars, total including NLEA",G,MET-RX,Milk
2338621,branded_food,"WHEY PROTEIN POWDER, VANILLA",1079,0.0,"Fiber, total dietary",G,MET-RX,Milk
2338621,branded_food,"WHEY PROTEIN POWDER, VANILLA",1005,13.33,"Carbohydrate, by difference",G,MET-RX,Milk
2338621,branded_food,"WHEY PROTEIN POWDER, VANILLA",1004,6.67,Total lipid (fat),G,MET-RX,Milk
2338621,branded_food,"WHEY PROTEIN POWDER, VANILLA",1003,73.33,Protein,G,MET-RX,Milk
2338621,branded_food,"WHEY PROTEIN POWDER, VANILLA",1210,1.007,Tryptophan,G,MET-RX,Milk
2338621,branded_food,"WHEY PROTEIN POWDER, VANILLA",1215,1.54,Methionine,G,MET-RX,Milk
2338621,branded_food,"WHEY PROTEIN POWDER, VANILLA",1224,11.097,Glutamic acid,G,MET-RX,Milk
2338621,branded_food,"WHEY PROTEIN POWDER, VANILLA",1223,8.093,Aspartic acid,G,MET-RX,Milk
2338621,branded_food,"WHEY PROTEIN POWDER, VANILLA",1217,2.207,Phenylalanine,G,MET-RX,Milk
2338621,branded_food,"WHEY PROTEIN POWDER, VANILLA",1225,1.373,Glycine,G,MET-RX,Milk
2338621,branded_food,"WHEY PROTEIN POWDER, VANILLA",1219,3.95,Valine,G,MET-RX,Milk
2338621,branded_food,"WHEY PROTEIN POWDER, VANILLA",1211,5.44,Threonine,G,MET-RX,Milk
2338621,branded_food,"WHEY PROTEIN POWDER, VANILLA",1221,1.333,Histidine,G,MET-RX,Milk
2338621,branded_food,"WHEY PROTEIN POWDER, VANILLA",1220,1.81,Arginine,G,MET-RX,Milk
2338621,branded_food,"WHEY PROTEIN POWDER, VANILLA",1214,6.517,Lysine,G,MET-RX,Milk
2338621,branded_food,"WHEY PROTEIN POWDER, VANILLA",1227,3.767,Serine,G,MET-RX,Milk
2338621,branded_food,"WHEY PROTEIN POWDER, VANILLA",1226,4.47,Proline,G,MET-RX,Milk
2338621,branded_food,"WHEY PROTEIN POWDER, VANILLA",1218,2.067,Tyrosine,G,MET-RX,Milk
2338621,branded_food,"WHEY PROTEIN POWDER, VANILLA",1212,4.503,Isoleucine,G,MET-RX,Milk
2338621,branded_food,"WHEY PROTEIN POWDER, VANILLA",1213,7.607,Leucine,G,MET-RX,Milk
2338621,branded_food,"WHEY PROTEIN POWDER, VANILLA",1222,3.567,Alanine,G,MET-RX,Milk
2338621,branded_food,"WHEY PROTEIN POWDER, VANILLA",1232,2.0,Cysteine,G,MET-RX,Milk
2338622,branded_food,"MEAL REPLACEMENT PROTEIN POWDER, EXTREME CHOCOLATE",1257,0.0,"Fatty acids, total trans",G,MET-RX,Other Drinks
2338622,branded_food,"MEAL REPLACEMENT PROTEIN POWDER, EXTREME CHOCOLATE",1253,28.0,Cholesterol,MG,MET-RX,Other Drinks
2338622,branded_food,"MEAL REPLACEMENT PROTEIN POWDER, EXTREME CHOCOLATE",1092,1764.0,"Potassium, K",MG,MET-RX,Other Drinks
2338622,branded_food,"MEAL REPLACEMENT PROTEIN POWDER, EXTREME CHOCOLATE",1008,347.0,Energy,KCAL,MET-RX,Other Drinks
2338622,branded_food,"MEAL REPLACEMENT PROTEIN POWDER, EXTREME CHOCOLATE",1089,17.5,"Iron, Fe",MG,MET-RX,Other Drinks
2338622,branded_food,"MEAL REPLACEMENT PROTEIN POWDER, EXTREME CHOCOLATE",1162,83.3,"Vitamin C, total ascorbic acid",MG,MET-RX,Other Drinks
2338622,branded_food,"MEAL REPLACEMENT PROTEIN POWDER, EXTREME CHOCOLATE",1258,2.08,"Fatty acids, total saturated",G,MET-RX,Other Drinks
2338622,branded_food,"MEAL REPLACEMENT PROTEIN POWDER, EXTREME CHOCOLATE",1087,1250.0,"Calcium, Ca",MG,MET-RX,Other Drinks
2338622,branded_food,"MEAL REPLACEMENT PROTEIN POWDER, EXTREME CHOCOLATE",1093,583.0,"Sodium, Na",MG,MET-RX,Other Drinks
2338622,branded_food,"MEAL REPLACEMENT PROTEIN POWDER, EXTREME CHOCOLATE",1104,6250.0,"Vitamin A, IU",IU,MET-RX,Other Drinks
2338622,branded_food,"MEAL REPLACEMENT PROTEIN POWDER, EXTREME CHOCOLATE",2000,2.78,"Sugars, total including NLEA",G,MET-RX,Other Drinks
2338622,branded_food,"MEAL REPLACEMENT PROTEIN POWDER, EXTREME CHOCOLATE",1079,4.2,"Fiber, total dietary",G,MET-RX,Other Drinks
2338622,branded_food,"MEAL REPLACEMENT PROTEIN POWDER, EXTREME CHOCOLATE",1110,333.0,"Vitamin D (D2 + D3), International Units",IU,MET-RX,Other Drinks
2338622,branded_food,"MEAL REPLACEMENT PROTEIN POWDER, EXTREME CHOCOLATE",1005,25.0,"Carbohydrate, by difference",G,MET-RX,Other Drinks
2338622,branded_food,"MEAL REPLACEMENT PROTEIN POWDER, EXTREME CHOCOLATE",1004,4.17,Total lipid (fat),G,MET-RX,Other Drinks
2338622,branded_food,"MEAL REPLACEMENT PROTEIN POWDER, EXTREME CHOCOLATE",1003,50.0,Protein,G,MET-RX,Other Drinks
2338622,branded_food,"MEAL REPLACEMENT PROTEIN POWDER, EXTREME CHOCOLATE",1166,1.417,Riboflavin,MG,MET-RX,Other Drinks
2338622,branded_food,"MEAL REPLACEMENT PROTEIN POWDER, EXTREME CHOCOLATE",1165,1.0,Thiamin,MG,MET-RX,Other Drinks
2338622,branded_food,"MEAL REPLACEMENT PROTEIN POWDER, EXTREME CHOCOLATE",1178,4.17,Vitamin B-12,UG,MET-RX,Other Drinks
2338622,branded_food,"MEAL REPLACEMENT PROTEIN POWDER, EXTREME CHOCOLATE",1175,1.667,Vitamin B-6,MG,MET-RX,Other Drinks
2338622,branded_food,"MEAL REPLACEMENT PROTEIN POWDER, EXTREME CHOCOLATE",1091,1111.0,"Phosphorus, P",MG,MET-RX,Other Drinks
2338622,branded_food,"MEAL REPLACEMENT PROTEIN POWDER, EXTREME CHOCOLATE",1101,1.0,"Manganese, Mn",MG,MET-RX,Other Drinks
2338622,branded_food,"MEAL REPLACEMENT PROTEIN POWDER, EXTREME CHOCOLATE",1090,278.0,"Magnesium, Mg",MG,MET-RX,Other Drinks
2338622,branded_food,"MEAL REPLACEMENT PROTEIN POWDER, EXTREME CHOCOLATE",1167,27.778,Niacin,MG,MET-RX,Other Drinks
2338622,branded_food,"MEAL REPLACEMENT PROTEIN POWDER, EXTREME CHOCOLATE",1103,39.0,"Selenium, Se",UG,MET-RX,Other Drinks
2338622,branded_food,"MEAL REPLACEMENT PROTEIN POWDER, EXTREME CHOCOLATE",1170,5.556,Pantothenic acid,MG,MET-RX,Other Drinks
2338622,branded_food,"MEAL REPLACEMENT PROTEIN POWDER, EXTREME CHOCOLATE",1100,94.0,"Iodine, I",UG,MET-RX,Other Drinks
2338622,branded_food,"MEAL REPLACEMENT PROTEIN POWDER, EXTREME CHOCOLATE",1095,12.5,"Zinc, Zn",MG,MET-RX,Other Drinks
2338622,branded_food,"MEAL REPLACEMENT PROTEIN POWDER, EXTREME CHOCOLATE",1185,55.6,Vitamin K (phylloquinone),UG,MET-RX,Other Drinks
2338622,branded_food,"MEAL REPLACEMENT PROTEIN POWDER, EXTREME CHOCOLATE",1098,1.25,"Copper, Cu",MG,MET-RX,Other Drinks
2338622,branded_food,"MEAL REPLACEMENT PROTEIN POWDER, EXTREME CHOCOLATE",1210,0.59,Tryptophan,G,MET-RX,Other Drinks
2338622,branded_food,"MEAL REPLACEMENT PROTEIN POWDER, EXTREME CHOCOLATE",1215,1.285,Methionine,G,MET-RX,Other Drinks
2338622,branded_food,"MEAL REPLACEMENT PROTEIN POWDER, EXTREME CHOCOLATE",1224,14.281,Glutamic acid,G,MET-RX,Other Drinks
2338622,branded_food,"MEAL REPLACEMENT PROTEIN POWDER, EXTREME CHOCOLATE",1223,3.651,Aspartic acid,G,MET-RX,Other Drinks
2338622,branded_food,"MEAL REPLACEMENT PROTEIN POWDER, EXTREME CHOCOLATE",1217,2.417,Phenylalanine,G,MET-RX,Other Drinks
2338622,branded_food,"MEAL REPLACEMENT PROTEIN POWDER, EXTREME CHOCOLATE",1225,0.935,Glycine,G,MET-RX,Other Drinks
2338622,branded_food,"MEAL REPLACEMENT PROTEIN POWDER, EXTREME CHOCOLATE",1219,3.11,Valine,G,MET-RX,Other Drinks
2338622,branded_food,"MEAL REPLACEMENT PROTEIN POWDER, EXTREME CHOCOLATE",1211,2.264,Threonine,G,MET-RX,Other Drinks
2338622,branded_food,"MEAL REPLACEMENT PROTEIN POWDER, EXTREME CHOCOLATE",1221,1.29,Histidine,G,MET-RX,Other Drinks
2338622,branded_food,"MEAL REPLACEMENT PROTEIN POWDER, EXTREME CHOCOLATE",1220,1.849,Arginine,G,MET-RX,Other Drinks
2338622,branded_food,"MEAL REPLACEMENT PROTEIN POWDER, EXTREME CHOCOLATE",1214,3.811,Lysine,G,MET-RX,Other Drinks
2338622,branded_food,"MEAL REPLACEMENT PROTEIN POWDER, EXTREME CHOCOLATE",1227,2.704,Serine,G,MET-RX,Other Drinks
2338622,branded_food,"MEAL REPLACEMENT PROTEIN POWDER, EXTREME CHOCOLATE",1226,4.682,Proline,G,MET-RX,Other Drinks
2338622,branded_food,"MEAL REPLACEMENT PROTEIN POWDER, EXTREME CHOCOLATE",1218,2.381,Tyrosine,G,MET-RX,Other Drinks
2338622,branded_food,"MEAL REPLACEMENT PROTEIN POWDER, EXTREME CHOCOLATE",1212,2.468,Isoleucine,G,MET-RX,Other Drinks
2338622,branded_food,"MEAL REPLACEMENT PROTEIN POWDER, EXTREME CHOCOLATE",1213,4.465,Leucine,G,MET-RX,Other Drinks
2338622,branded_food,"MEAL REPLACEMENT PROTEIN POWDER, EXTREME CHOCOLATE",1222,1.568,Alanine,G,MET-RX,Other Drinks
2338622,branded_food,"MEAL REPLACEMENT PROTEIN POWDER, EXTREME CHOCOLATE",1232,0.0,Cysteine,G,MET-RX,Other Drinks
2338871,branded_food,"NATURADE, GRASS FED WHEY PROTEIN BOOSTER, CHOCOLATE, CHOCOLATE",1257,0.0,"Fatty acids, total trans",G,NATURADE,Chocolate
2338871,branded_food,"NATURADE, GRASS FED WHEY PROTEIN BOOSTER, CHOCOLATE, CHOCOLATE",1253,143.0,Cholesterol,MG,NATURADE,Chocolate
